position,name,rating,reviewCount,category,priceLevel,address,phone,website,hours,latitude,longitude,plusCode,profileUrl,scrapedAt
25,Dra Rosy De la Vega,,,,,,,,,,,,https://www.google.com/maps/place/Dra+Rosy+De+la+Vega/data=!4m7!3m6!1s0x869f534ce73e0b71:0xd510a57e707bd4c7!8m2!3d23.2592564!4d-106.44322!16s%2Fg%2F11x6vn1kd1!19sChIJcQs-50xTn4YRx9R7cH6lENU?authuser=0&hl=es&rclk=1,2026-01-16T20:04:28.546Z
26,"Dra. Marisol Inzunza Balderas, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Marisol+Inzunza+Balderas,+Pediatra/data=!4m7!3m6!1s0x869f538daa826365:0x13c2f96855514124!8m2!3d23.2184719!4d-106.3737898!16s%2Fg%2F11ht41d2tb!19sChIJZWOCqo1Tn4YRJEFRVWj5whM?authuser=0&hl=es&rclk=1",2026-01-16T20:04:32.566Z
27,"Dra. Bryani Yijam Palacios Calderón, Médico Pediatra en Mazatlán",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Bryani+Yijam+Palacios+Calder%C3%B3n,+M%C3%A9dico+Pediatra+en+Mazatl%C3%A1n/data=!4m7!3m6!1s0x8698abdc69889b69:0x67f2b22f99959410!8m2!3d23.2706148!4d-106.4523448!16s%2Fg%2F11x849vk6p!19sChIJaZuIadyrmIYREJSVmS-y8mc?authuser=0&hl=es&rclk=1",2026-01-16T20:04:36.598Z
28,"Dr. Cuitlahuac González Galindo, Cirujano oncólogo",,,,,,,,,,,,"https://www.google.com/maps/place/Dr.+Cuitlahuac+Gonz%C3%A1lez+Galindo,+Cirujano+onc%C3%B3logo/data=!4m7!3m6!1s0x86bcdbb6673f52b3:0x2c838c5956fc3767!8m2!3d24.8257305!4d-107.3896186!16s%2Fg%2F11fnxv7c9t!19sChIJs1I_Z7bbvIYRZzf8VlmMgyw?authuser=0&hl=es&rclk=1",2026-01-16T20:04:40.656Z
29,Dra. Grecia Almeraya Velarde,,,,,,,,,,,,https://www.google.com/maps/place/Dra.+Grecia+Almeraya+Velarde/data=!4m7!3m6!1s0x869f532c2235298b:0xf00ed198bd1e4cbc!8m2!3d23.2479663!4d-106.4375448!16s%2Fg%2F11x0n_dlb6!19sChIJiyk1IixTn4YRvEwevZjRDvA?authuser=0&hl=es&rclk=1,2026-01-16T20:04:44.363Z
30,Centro Oftalmológico Láser,,,,,,,,,,,,https://www.google.com/maps/place/Centro+Oftalmol%C3%B3gico+L%C3%A1ser/data=!4m7!3m6!1s0x86bcda0095555555:0xed0cb4b544e62c23!8m2!3d24.8181283!4d-107.3874142!16s%2Fg%2F1tx15t9n!19sChIJVVVVlQDavIYRIyzmRLW0DO0?authuser=0&hl=es&rclk=1,2026-01-16T20:04:48.396Z
31,"Dra. Cristina Hemke Beltrán, Pediatra",,,,,,,,,,,,"https://www.google.com/maps/place/Dra.+Cristina+Hemke+Beltr%C3%A1n,+Pediatra/data=!4m7!3m6!1s0x4346f2314c7d09b:0xb999aaa13df7212d!8m2!3d23.2473025!4d-106.4082259!16s%2Fg%2F11vwwwk080!19sChIJm9DHFCNvNAQRLSH3PaGqmbk?authuser=0&hl=es&rclk=1",2026-01-16T20:04:52.198Z
32,Doctor Cuauhtémoc Bojorquez Ascencio,,,,,,,,,,,,https://www.google.com/maps/place/Doctor+Cuauht%C3%A9moc+Bojorquez+Ascencio/data=!4m7!3m6!1s0x869f5367bf082ea7:0x243e5e057b946927!8m2!3d23.2399511!4d-106.4302926!16s%2Fg%2F1vd3w70q!19sChIJpy4Iv2dTn4YRJ2mUewVePiQ?authuser=0&hl=es&rclk=1,2026-01-16T20:04:56.234Z
33,Dr. Oswaldo Isidro Pat Pech:Cirujano Pediatra,,,,,,,,,,,,https://www.google.com/maps/place/Dr.+Oswaldo+Isidro+Pat+Pech:Cirujano+Pediatra/data=!4m7!3m6!1s0x869f53f969121ba3:0x5c9c983c80b6d852!8m2!3d23.2436776!4d-106.4409362!16s%2Fg%2F11k3_p35y0!19sChIJoxsSaflTn4YRUti2gDyYnFw?authuser=0&hl=es&rclk=1,2026-01-16T20:05:00.315Z
34,Dr. Luis Daniel Acosta Padilla - Pediatra,,,,,,,,,,,,https://www.google.com/maps/place/Dr.+Luis+Daniel+Acosta+Padilla+-+Pediatra/data=!4m7!3m6!1s0x8698ab9cf321253d:0xc858041e83299b0d!8m2!3d23.2706927!4d-106.4526193!16s%2Fg%2F11y12jy8cv!19sChIJPSUh85yrmIYRDZspgx4EWMg?authuser=0&hl=es&rclk=1,2026-01-16T20:05:04.324Z
35,Dr. Carlos Alcantar Pediatra,,,,,,,,,,,,https://www.google.com/maps/place/Dr.+Carlos+Alcantar+Pediatra/data=!4m7!3m6!1s0x8698abfa15697ccf:0xbc08d6b6e3056a26!8m2!3d23.2725974!4d-106.4467503!16s%2Fg%2F11clyy94zy!19sChIJz3xpFfqrmIYRJmoF47bWCLw?authuser=0&hl=es&rclk=1,2026-01-16T20:05:08.337Z
36,Dra. Brenda Elizabeth Sanchez Montes,,,,,,,,,,,,https://www.google.com/maps/place/Dra.+Brenda+Elizabeth+Sanchez+Montes/data=!4m7!3m6!1s0x869f53509af3ede7:0xc0a2c6b1561452e!8m2!3d23.2725502!4d-106.4467117!16s%2Fg%2F11xg093w8j!19sChIJ5-3zmlBTn4YRLkVhFWssCgw?authuser=0&hl=es&rclk=1,2026-01-16T20:05:12.373Z
37,Dr. Mauricio Durán Neumólogo Pediatra,,,,,,,,,,,,https://www.google.com/maps/place/Dr.+Mauricio+Dur%C3%A1n+Neum%C3%B3logo+Pediatra/data=!4m7!3m6!1s0x869f55007a9860ff:0x3f8d45cd91e9d111!8m2!3d23.243418!4d-106.4411092!16s%2Fg%2F11x6f7pn25!19sChIJ_2CYegBVn4YREdHpkc1FjT8?authuser=0&hl=es&rclk=1,2026-01-16T20:05:16.403Z
38,Baca Fierro Raúl,,,,,,,,,,,,https://www.google.com/maps/place/Baca+Fierro+Ra%C3%BAl/data=!4m7!3m6!1s0x869f533a31dd8903:0xb66a9d3b0659c3c8!8m2!3d23.2528378!4d-106.4102595!16s%2Fg%2F1td3ryby!19sChIJA4ndMTpTn4YRyMNZBjudarY?authuser=0&hl=es&rclk=1,2026-01-16T20:05:20.239Z
39,Consultorio pediatrico DR ROJAS,,,,,,,,,,,,https://www.google.com/maps/place/Consultorio+pediatrico+DR+ROJAS/data=!4m7!3m6!1s0x1407ae539308a31f:0x5d0a4019382b1128!8m2!3d23.2437437!4d-106.4410677!16s%2Fg%2F11b7flg0_c!19sChIJH6MIk1OuBxQRKBErOBlACl0?authuser=0&hl=es&rclk=1,2026-01-16T20:05:24.267Z
40,Consultorio Pediatrico Dr. Escobar,,,,,,,,,,,,https://www.google.com/maps/place/Consultorio+Pediatrico+Dr.+Escobar/data=!4m7!3m6!1s0x869f531396af2a3d:0x437513994674efce!8m2!3d23.2517148!4d-106.4202155!16s%2Fg%2F11qpgnmkvh!19sChIJPSqvlhNTn4YRzu90RpkTdUM?authuser=0&hl=es&rclk=1,2026-01-16T20:05:28.134Z
